dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1,state_avg_yield,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
137,2004,3,Gujarat,Surat,0.3,0.3,1000.0,1333.0,750.0,1300.0,1127.6666666666667,-0.24981245311327827,0.3,1259.3181818181818,13.78,22.53,27.53,2.44,66.28,68.02
137,2005,3,Gujarat,Surat,0.3,0.3,1000.0,1000.0,1333.0,750.0,1027.6666666666667,0.0,0.3,1396.1363636363637,36.01,17.32,10.84,16.65,80.82,82.17999999999999
137,2006,3,Gujarat,Surat,1.2,0.9,750.0,1000.0,1000.0,1333.0,1111.0,-0.25,0.3,1213.952380952381,11.68,29.04,21.56,5.71,67.99,70.37
137,2007,3,Gujarat,Surat,3.6,2.4,667.0,750.0,1000.0,1000.0,916.6666666666666,-0.11066666666666669,1.2,1595.952380952381,9.53,15.92,25.85,13.4,64.7,65.56
137,2008,3,Gujarat,Surat,0.1,0.1,1000.0,667.0,750.0,1000.0,805.6666666666666,0.4992503748125936,3.6,1624.4761904761904,12.92,15.37,16.2,13.04,57.53,58.19
137,2009,3,Gujarat,Surat,0.5,0.6,1200.0,1000.0,667.0,750.0,805.6666666666666,0.19999999999999996,0.1,1447.090909090909,1.96,33.4,7.38,4.41,47.150000000000006,51.35
137,2010,3,Gujarat,Surat,0.3,0.3,1000.0,1200.0,1000.0,667.0,955.6666666666666,-0.16666666666666663,0.5,1734.9545454545455,6.81,20.8,15.14,14.55,57.3,64.92
137,2013,3,Gujarat,Surat,0.06,0.16,2667.0,1000.0,1200.0,1000.0,1066.6666666666667,1.6669999999999998,0.3,2143.2727272727275,26.17,24.53,11.16,8.91,70.77,72.61
137,2014,3,Gujarat,Surat,0.23,0.41,1783.0,2667.0,1000.0,1200.0,1622.3333333333333,-0.33145856767904014,0.06,2152.9666666666667,1.07,21.31,8.97,8.88,40.23,42.05
137,2015,3,Gujarat,Surat,0.05,0.12,2400.0,1783.0,2667.0,1000.0,1816.6666666666667,0.34604598990465507,0.23,2088.689655172414,17.12,7.64,2.7,14.49,41.95,43.49
137,2016,3,Gujarat,Surat,0.05,0.13,2491.0,2400.0,1783.0,2667.0,2283.3333333333335,0.0379166666666666,0.05,2088.7586206896553,4.44,17.57,10.99,9.04,42.04,45.25
137,2017,3,Gujarat,Surat,0.03,0.08,2923.0,2491.0,2400.0,1783.0,2224.6666666666665,0.1734243275792855,0.05,2351.5172413793102,8.98,18.71,11.53,4.0,43.22,45.8
137,2019,3,Gujarat,Surat,0.01,0.02,1700.0,2923.0,2491.0,2400.0,2604.6666666666665,-0.4184057475196715,0.03,2517.0666666666666,9.4,19.51,16.1,16.89,61.900000000000006,65.36
138,1993,3,Gujarat,Surendranagar,105.7,47.9,453.0,1074.0,372.0,615.0,687.0,-0.5782122905027933,110.1,692.0588235294117,0.75,9.21,1.02,2.87,13.85,15.22
138,1994,3,Gujarat,Surendranagar,98.0,100.0,1020.0,453.0,1074.0,372.0,633.0,1.2516556291390728,105.7,1062.4705882352941,2.63,13.88,6.14,9.43,32.08,32.26
138,1995,3,Gujarat,Surendranagar,91.3,61.0,668.0,1020.0,453.0,1074.0,849.0,-0.34509803921568627,98.0,990.3529411764706,0.55,5.4,1.81,1.45,9.21,9.6
138,1996,3,Gujarat,Surendranagar,85.8,100.2,1168.0,668.0,1020.0,453.0,713.6666666666666,0.7485029940119761,91.3,1330.125,2.88,7.49,4.58,1.25,16.200000000000003,17.46
138,1997,3,Gujarat,Surendranagar,82.9,99.8,1204.0,1168.0,668.0,1020.0,952.0,0.03082191780821919,85.8,1369.6470588235295,13.18,3.01,5.69,3.04,24.92,25.8
138,1998,3,Gujarat,Surendranagar,68.5,92.3,1347.0,1204.0,1168.0,668.0,1013.3333333333334,0.11877076411960141,82.9,1224.1176470588234,3.38,6.91,4.71,3.41,18.41,20.42
138,1999,3,Gujarat,Surendranagar,73.1,43.9,601.0,1347.0,1204.0,1168.0,1239.6666666666667,-0.5538233110616184,68.5,914.5294117647059,2.45,4.68,0.48,1.36,8.969999999999999,11.34
138,2000,3,Gujarat,Surendranagar,71.5,60.2,842.0,601.0,1347.0,1204.0,1050.6666666666667,0.4009983361064893,73.1,935.5909090909091,1.03,8.58,2.5,0.19,12.3,13.45
138,2001,3,Gujarat,Surendranagar,70.3,112.4,1599.0,842.0,601.0,1347.0,930.0,0.8990498812351544,71.5,1448.6666666666667,3.07,4.56,3.58,0.47,11.68,13.08
138,2002,3,Gujarat,Surendranagar,71.8,46.8,652.0,1599.0,842.0,601.0,1014.0,-0.592245153220763,70.3,1155.590909090909,4.33,1.01,3.27,1.16,9.77,10.06
138,2003,3,Gujarat,Surendranagar,83.4,135.2,1621.0,652.0,1599.0,842.0,1031.0,1.486196319018405,71.8,1547.4545454545455,4.26,10.22,9.83,0.76,25.070000000000004,25.79
138,2004,3,Gujarat,Surendranagar,65.3,85.5,1309.0,1621.0,652.0,1599.0,1290.6666666666667,-0.19247378161628625,83.4,1259.3181818181818,3.37,5.89,9.36,0.82,19.44,21.08
138,2005,3,Gujarat,Surendranagar,67.1,76.7,1143.0,1309.0,1621.0,652.0,1194.0,-0.12681436210847974,65.3,1396.1363636363637,8.88,4.89,3.95,8.46,26.18,26.37
138,2006,3,Gujarat,Surendranagar,50.7,72.6,1432.0,1143.0,1309.0,1621.0,1357.6666666666667,0.25284339457567806,67.1,1213.952380952381,3.74,10.56,9.64,3.89,27.83,28.020000000000003
138,2007,3,Gujarat,Surendranagar,51.8,83.7,1616.0,1432.0,1143.0,1309.0,1294.6666666666667,0.12849162011173187,50.7,1595.952380952381,4.1,10.57,13.27,4.18,32.12,32.57
138,2008,3,Gujarat,Surendranagar,41.2,47.4,1150.0,1616.0,1432.0,1143.0,1397.0,-0.2883663366336634,51.8,1624.4761904761904,2.57,3.22,7.18,5.97,18.94,19.31
138,2009,3,Gujarat,Surendranagar,40.4,38.8,960.0,1150.0,1616.0,1432.0,1399.3333333333333,-0.16521739130434787,41.2,1447.090909090909,0.52,10.14,4.55,0.46,15.670000000000002,17.27
138,2010,3,Gujarat,Surendranagar,32.4,43.4,1340.0,960.0,1150.0,1616.0,1242.0,0.39583333333333326,40.4,1734.9545454545455,2.21,12.57,13.67,4.92,33.370000000000005,36.27
138,2011,3,Gujarat,Surendranagar,20.5,42.8,2088.0,1340.0,960.0,1150.0,1150.0,0.5582089552238807,32.4,1943.95,0.36,8.94,8.8,5.4,23.5,23.52
138,2012,3,Gujarat,Surendranagar,19.0,14.4,758.0,2088.0,1340.0,960.0,1462.6666666666667,-0.6369731800766283,20.5,1657.095238095238,0.99,2.08,3.96,7.46,14.49,14.55
138,2013,3,Gujarat,Surendranagar,26.66,48.39,1815.0,758.0,2088.0,1340.0,1395.3333333333333,1.3944591029023745,19.0,2143.2727272727275,4.47,9.11,4.5,11.21,29.29,31.11
138,2014,3,Gujarat,Surendranagar,11.03,24.4,2212.0,1815.0,758.0,2088.0,1553.6666666666667,0.21873278236914606,26.66,2152.9666666666667,0.15,10.93,3.4,4.15,18.630000000000003,19.51
138,2015,3,Gujarat,Surendranagar,7.59,14.84,1955.0,2212.0,1815.0,758.0,1595.0,-0.11618444846292952,11.03,2088.689655172414,5.88,8.59,0.75,3.04,18.26,19.78
138,2016,3,Gujarat,Surendranagar,6.25,7.12,1139.0,1955.0,2212.0,1815.0,1994.0,-0.4173913043478261,7.59,2088.7586206896553,0.58,3.62,7.14,1.83,13.17,15.03
138,2017,3,Gujarat,Surendranagar,6.63,13.73,2071.0,1139.0,1955.0,2212.0,1768.6666666666667,0.8182616330114134,6.25,2351.5172413793102,3.53,19.02,4.97,1.75,29.27,29.62
138,2018,3,Gujarat,Surendranagar,6.69,8.14,1218.0,2071.0,1139.0,1955.0,1721.6666666666667,-0.4118783196523419,6.63,2204.777777777778,0.59,4.75,4.91,1.01,11.26,11.26
138,2019,3,Gujarat,Surendranagar,5.38,9.62,1790.0,1218.0,2071.0,1139.0,1476.0,0.4696223316912973,6.69,2517.0666666666666,2.38,3.96,11.57,10.39,28.3,29.95
139,1993,10,Rajasthan,Ajmer,64.46,6.21,96.0,614.0,168.0,719.0,500.3333333333333,-0.8436482084690554,72.94,448.8965517241379,2.82,5.21,1.97,2.55,12.55,13.8
139,1994,10,Rajasthan,Ajmer,65.62,60.89,928.0,96.0,614.0,168.0,292.6666666666667,8.666666666666666,64.46,649.0666666666667,1.23,6.29,6.64,2.34,16.5,18.0
139,1995,10,Rajasthan,Ajmer,54.12,7.03,130.0,928.0,96.0,614.0,546.0,-0.8599137931034483,65.62,366.48275862068965,0.45,7.4,7.16,0.53,15.54,17.23
139,1996,10,Rajasthan,Ajmer,55.41,25.98,469.0,130.0,928.0,96.0,384.6666666666667,2.6076923076923078,54.12,558.4666666666667,4.0,4.47,5.32,2.8,16.59,18.69
139,1997,10,Rajasthan,Ajmer,56.61,30.37,536.0,469.0,130.0,928.0,509.0,0.1428571428571428,55.41,600.3666666666667,1.32,4.33,6.35,1.88,13.88,18.35
139,1998,10,Rajasthan,Ajmer,55.09,6.05,110.0,536.0,469.0,130.0,378.3333333333333,-0.7947761194029851,56.61,567.0967741935484,1.86,5.25,1.74,4.34,13.19,15.01
139,1999,10,Rajasthan,Ajmer,57.96,5.92,102.0,110.0,536.0,469.0,371.6666666666667,-0.07272727272727275,55.09,468.3333333333333,0.83,2.49,1.75,0.76,5.83,7.23
139,2000,10,Rajasthan,Ajmer,64.83,9.49,146.0,102.0,110.0,536.0,249.33333333333334,0.43137254901960786,57.96,567.96875,0.42,4.34,1.44,0.3,6.499999999999999,7.56
139,2001,10,Rajasthan,Ajmer,69.9,74.46,1065.0,146.0,102.0,110.0,119.33333333333333,6.294520547945205,64.83,849.96875,2.6,6.05,2.79,0.31,11.750000000000002,13.99
139,2002,10,Rajasthan,Ajmer,59.42,0.53,9.0,1065.0,146.0,102.0,437.6666666666667,-0.9915492957746479,69.9,301.6333333333333,1.04,0.27,1.64,0.49,3.4400000000000004,4.79
139,2003,10,Rajasthan,Ajmer,98.5,137.31,1394.0,9.0,1065.0,146.0,406.6666666666667,153.88888888888889,59.42,1253.84375,2.05,5.58,2.69,1.51,11.83,13.37
139,2004,10,Rajasthan,Ajmer,82.17,41.74,508.0,1394.0,9.0,1065.0,822.6666666666666,-0.6355810616929698,98.5,842.9677419354839,1.24,3.21,7.93,0.67,13.05,15.07
139,2005,10,Rajasthan,Ajmer,84.45,5.79,69.0,508.0,1394.0,9.0,637.0,-0.8641732283464567,82.17,567.75,2.49,4.06,0.84,2.49,9.88,11.23
139,2006,10,Rajasthan,Ajmer,86.48,70.02,810.0,69.0,508.0,1394.0,657.0,10.73913043478261,84.45,907.28125,2.68,2.66,3.66,1.31,10.31,11.58
139,2007,10,Rajasthan,Ajmer,83.56,82.06,982.0,810.0,69.0,508.0,462.3333333333333,0.2123456790123457,86.48,1043.3548387096773,1.05,3.43,4.15,2.15,10.78,13.27
139,2008,10,Rajasthan,Ajmer,83.3,81.6,980.0,982.0,810.0,69.0,620.3333333333334,-0.0020366598778004397,83.56,1079.8181818181818,4.54,3.14,3.52,1.96,13.16,15.42
139,2009,10,Rajasthan,Ajmer,85.34,6.46,76.0,980.0,982.0,810.0,924.0,-0.9224489795918367,83.3,594.258064516129,1.19,4.36,2.54,0.65,8.74,10.13
139,2010,10,Rajasthan,Ajmer,94.32,128.4,1361.0,76.0,980.0,982.0,679.3333333333334,16.907894736842106,85.34,1232.6060606060605,1.11,5.27,6.86,3.76,17.0,19.4
139,2011,10,Rajasthan,Ajmer,74.55,95.33,1279.0,1361.0,76.0,980.0,805.6666666666666,-0.06024981631153559,94.32,1307.6363636363637,2.15,4.9,5.11,4.55,16.71,17.650000000000002
139,2012,10,Rajasthan,Ajmer,70.49,76.02,1078.0,1279.0,1361.0,76.0,905.3333333333334,-0.15715402658326816,74.55,1154.1818181818182,0.27,2.39,11.0,3.46,17.12,18.09
139,2013,10,Rajasthan,Ajmer,67.91,83.57,1231.0,1078.0,1279.0,1361.0,1239.3333333333333,0.1419294990723563,70.49,1063.7878787878788,3.0,5.52,6.27,2.63,17.419999999999998,19.55
139,2014,10,Rajasthan,Ajmer,69.44,93.13,1341.0,1231.0,1078.0,1279.0,1196.0,0.08935824532900072,67.91,1185.75,0.45,4.45,5.02,3.29,13.21,15.3
139,2015,10,Rajasthan,Ajmer,61.25,47.21,771.0,1341.0,1231.0,1078.0,1216.6666666666667,-0.4250559284116331,69.44,928.65625,2.36,5.33,2.72,0.47,10.88,14.02
139,2016,10,Rajasthan,Ajmer,61.71,60.53,981.0,771.0,1341.0,1231.0,1114.3333333333333,0.27237354085603105,61.25,1111.3939393939395,2.36,6.0,7.74,0.6,16.700000000000003,19.26
139,2017,10,Rajasthan,Ajmer,58.5,69.63,1190.0,981.0,771.0,1341.0,1031.0,0.21304791029561665,61.71,1012.3333333333334,3.19,6.15,2.76,1.1,13.2,16.580000000000002
139,2018,10,Rajasthan,Ajmer,61.48,102.44,1666.0,1190.0,981.0,771.0,980.6666666666666,0.3999999999999999,58.5,1085.6875,1.81,5.71,2.58,2.23,12.33,12.82
139,2019,10,Rajasthan,Ajmer,61.8,94.12,1523.0,1666.0,1190.0,981.0,1279.0,-0.08583433373349336,61.48,1246.3870967741937,0.79,8.72,9.57,2.6,21.680000000000003,23.6
140,1993,10,Rajasthan,Alwar,156.21,118.48,758.0,843.0,699.0,900.0,814.0,-0.10083036773428233,184.46,448.8965517241379,3.24,6.85,3.39,6.46,19.94,21.51
140,1994,10,Rajasthan,Alwar,183.88,223.45,1215.0,758.0,843.0,699.0,766.6666666666666,0.6029023746701847,156.21,649.0666666666667,2.06,10.16,6.78,1.69,20.69,22.48
140,1995,10,Rajasthan,Alwar,135.15,98.73,731.0,1215.0,758.0,843.0,938.6666666666666,-0.3983539094650206,183.88,366.48275862068965,1.05,3.93,12.17,3.74,20.89,23.49
140,1996,10,Rajasthan,Alwar,167.58,138.01,824.0,731.0,1215.0,758.0,901.3333333333334,0.12722298221614237,135.15,558.4666666666667,3.91,5.23,7.78,4.98,21.9,24.66
140,1997,10,Rajasthan,Alwar,166.76,169.27,1015.0,824.0,731.0,1215.0,923.3333333333334,0.23179611650485432,167.58,600.3666666666667,1.74,4.07,5.22,1.58,12.61,18.19
140,1998,10,Rajasthan,Alwar,183.98,225.71,1227.0,1015.0,824.0,731.0,856.6666666666666,0.20886699507389173,166.76,567.0967741935484,2.44,5.73,4.16,5.45,17.78,20.71
140,1999,10,Rajasthan,Alwar,182.63,204.54,1120.0,1227.0,1015.0,824.0,1022.0,-0.08720456397718013,183.98,468.3333333333333,0.92,3.19,3.47,1.88,9.46,11.07
140,2000,10,Rajasthan,Alwar,199.62,257.77,1291.0,1120.0,1227.0,1015.0,1120.6666666666667,0.15267857142857144,182.63,567.96875,2.25,4.59,2.85,0.75,10.44,12.12
140,2001,10,Rajasthan,Alwar,188.6,349.52,1853.0,1291.0,1120.0,1227.0,1212.6666666666667,0.43532145623547636,199.62,849.96875,2.51,4.88,2.78,0.77,10.94,13.51
140,2002,10,Rajasthan,Alwar,149.75,110.44,737.0,1853.0,1291.0,1120.0,1421.3333333333333,-0.6022665947112791,188.6,301.6333333333333,1.03,0.23,2.93,3.34,7.53,11.35
140,2003,10,Rajasthan,Alwar,232.92,402.6,1728.0,737.0,1853.0,1291.0,1293.6666666666667,1.344640434192673,149.75,1253.84375,2.94,9.19,4.07,2.61,18.81,20.93
140,2004,10,Rajasthan,Alwar,191.98,302.17,1574.0,1728.0,737.0,1853.0,1439.3333333333333,-0.08912037037037035,232.92,842.9677419354839,1.41,2.81,9.24,1.19,14.65,18.94
140,2005,10,Rajasthan,Alwar,219.53,273.94,1248.0,1574.0,1728.0,737.0,1346.3333333333333,-0.20711562897077507,191.98,567.75,2.21,6.61,1.45,3.58,13.85,15.65
140,2006,10,Rajasthan,Alwar,232.21,417.34,1797.0,1248.0,1574.0,1728.0,1516.6666666666667,0.43990384615384626,219.53,907.28125,3.35,5.52,2.22,1.93,13.02,15.07
140,2007,10,Rajasthan,Alwar,246.41,429.72,1744.0,1797.0,1248.0,1574.0,1539.6666666666667,-0.029493600445186452,232.21,1043.3548387096773,2.77,3.85,5.49,2.11,14.22,18.11
140,2008,10,Rajasthan,Alwar,226.35,380.46,1681.0,1744.0,1797.0,1248.0,1596.3333333333333,-0.036123853211009194,246.41,1079.8181818181818,3.88,5.32,4.76,3.66,17.619999999999997,20.59
140,2009,10,Rajasthan,Alwar,276.96,312.11,1127.0,1681.0,1744.0,1797.0,1740.6666666666667,-0.3295657346817371,226.35,594.258064516129,1.16,3.56,3.77,3.26,11.75,15.31
140,2010,10,Rajasthan,Alwar,273.15,508.36,1861.0,1127.0,1681.0,1744.0,1517.3333333333333,0.6512866015971606,276.96,1232.6060606060605,0.68,5.98,8.28,5.04,19.98,22.64
140,2011,10,Rajasthan,Alwar,267.79,552.94,2065.0,1861.0,1127.0,1681.0,1556.3333333333333,0.10961848468565294,273.15,1307.6363636363637,3.43,3.99,6.14,5.54,19.1,21.02
140,2012,10,Rajasthan,Alwar,240.77,477.22,1982.0,2065.0,1861.0,1127.0,1684.3333333333333,-0.040193704600484215,267.79,1154.1818181818182,0.25,4.99,12.68,3.07,20.99,22.3
140,2013,10,Rajasthan,Alwar,243.19,454.93,1871.0,1982.0,2065.0,1861.0,1969.3333333333333,-0.05600403632694251,240.77,1063.7878787878788,4.8,6.93,10.45,2.85,25.03,30.39
140,2014,10,Rajasthan,Alwar,250.0,505.04,2020.0,1871.0,1982.0,2065.0,1972.6666666666667,0.0796365579903795,243.19,1185.75,0.66,4.15,6.24,1.93,12.98,17.650000000000002
140,2015,10,Rajasthan,Alwar,262.03,467.39,1784.0,2020.0,1871.0,1982.0,1957.6666666666667,-0.11683168316831682,250.0,928.65625,1.55,4.49,4.94,0.88,11.86,17.68
140,2016,10,Rajasthan,Alwar,273.59,588.05,2149.0,1784.0,2020.0,1871.0,1891.6666666666667,0.20459641255605376,262.03,1111.3939393939395,1.85,12.19,5.94,0.87,20.85,22.29
140,2017,10,Rajasthan,Alwar,275.81,540.06,1958.0,2149.0,1784.0,2020.0,1984.3333333333333,-0.08887854816193574,273.59,1012.3333333333334,3.3,2.96,3.74,2.11,12.11,14.53
140,2018,10,Rajasthan,Alwar,273.83,569.71,2081.0,1958.0,2149.0,1784.0,1963.6666666666667,0.06281920326864143,275.81,1085.6875,2.17,9.42,5.7,4.34,21.63,23.9
140,2019,10,Rajasthan,Alwar,284.58,598.87,2104.0,2081.0,1958.0,2149.0,2062.6666666666665,0.01105237866410369,273.83,1246.3870967741937,0.38,5.13,6.68,3.39,15.58,19.64
141,1993,10,Rajasthan,Banswara,0.06,0.02,333.0,538.0,333.0,500.0,457.0,-0.3810408921933085,0.13,448.8965517241379,2.68,12.57,5.07,4.71,25.03,25.83
141,1994,10,Rajasthan,Banswara,0.02,0.01,500.0,333.0,538.0,333.0,401.3333333333333,0.5015015015015014,0.06,649.0666666666667,5.9,9.64,10.77,8.57,34.88,36.06
141,1996,10,Rajasthan,Banswara,0.03,0.01,333.0,500.0,333.0,538.0,457.0,-0.33399999999999996,0.02,558.4666666666667,1.88,12.66,8.3,4.1,26.94,28.9
141,1997,10,Rajasthan,Banswara,0.04,0.02,500.0,333.0,500.0,333.0,388.6666666666667,0.5015015015015014,0.03,600.3666666666667,9.37,10.01,8.81,1.95,30.14,32.71
141,1998,10,Rajasthan,Banswara,0.02,0.01,500.0,500.0,333.0,500.0,444.3333333333333,0.0,0.04,567.0967741935484,4.07,9.09,5.37,6.67,25.200000000000003,26.52
141,1999,10,Rajasthan,Banswara,0.04,0.01,250.0,500.0,500.0,333.0,444.3333333333333,-0.5,0.02,468.3333333333333,4.68,6.32,1.71,5.29,18.0,21.27
141,2000,10,Rajasthan,Banswara,0.08,0.04,500.0,250.0,500.0,500.0,416.6666666666667,1.0,0.04,567.96875,2.69,8.7,4.8,0.55,16.74,19.36
141,2001,10,Rajasthan,Banswara,0.11,0.08,727.0,500.0,250.0,500.0,416.6666666666667,0.45399999999999996,0.08,849.96875,4.83,5.9,4.15,0.43,15.31,17.3
141,2002,10,Rajasthan,Banswara,0.05,0.01,200.0,727.0,500.0,250.0,492.3333333333333,-0.7248968363136177,0.11,301.6333333333333,4.2,1.01,7.55,2.19,14.95,16.08
141,2003,10,Rajasthan,Banswara,0.06,0.07,1167.0,200.0,727.0,500.0,475.6666666666667,4.835,0.05,1253.84375,4.52,8.97,6.1,5.84,25.43,27.13
141,2004,10,Rajasthan,Banswara,0.05,0.03,600.0,1167.0,200.0,727.0,698.0,-0.48586118251928023,0.06,842.9677419354839,2.16,8.63,9.39,3.31,23.49,24.74
141,2005,10,Rajasthan,Banswara,0.1,0.04,400.0,600.0,1167.0,200.0,655.6666666666666,-0.33333333333333337,0.05,567.75,3.68,8.62,4.0,8.85,25.15,25.82
141,2006,10,Rajasthan,Banswara,0.09,0.06,667.0,400.0,600.0,1167.0,722.3333333333334,0.6675,0.1,907.28125,4.08,8.57,13.5,5.83,31.98,33.63
141,2007,10,Rajasthan,Banswara,0.12,0.1,833.0,667.0,400.0,600.0,555.6666666666666,0.2488755622188905,0.09,1043.3548387096773,4.35,9.82,8.48,2.85,25.5,26.71
141,2008,10,Rajasthan,Banswara,0.09,0.08,889.0,833.0,667.0,400.0,633.3333333333334,0.0672268907563025,0.12,1079.8181818181818,3.55,5.68,5.65,3.91,18.79,19.45
141,2009,10,Rajasthan,Banswara,0.17,0.07,412.0,889.0,833.0,667.0,796.3333333333334,-0.5365579302587177,0.09,594.258064516129,2.21,10.96,4.89,1.93,19.99,24.77
141,2010,10,Rajasthan,Banswara,0.17,0.19,1118.0,412.0,889.0,833.0,711.3333333333334,1.7135922330097086,0.17,1232.6060606060605,2.41,7.7,12.27,5.14,27.52,30.42
141,2011,10,Rajasthan,Banswara,0.1,0.13,1300.0,1118.0,412.0,889.0,806.3333333333334,0.16279069767441867,0.17,1307.6363636363637,3.08,7.4,13.28,4.5,28.26,28.38
141,2012,10,Rajasthan,Banswara,0.1,0.1,1000.0,1300.0,1118.0,412.0,943.3333333333334,-0.23076923076923073,0.1,1154.1818181818182,0.85,8.9,8.16,8.44,26.35,27.1
141,2013,10,Rajasthan,Banswara,0.05,0.05,1000.0,1000.0,1300.0,1118.0,1139.3333333333333,0.0,0.1,1063.7878787878788,6.23,14.99,6.86,4.29,32.37,35.83
141,2014,10,Rajasthan,Banswara,0.12,0.13,1083.0,1000.0,1000.0,1300.0,1100.0,0.08299999999999996,0.05,1185.75,0.3,10.58,5.31,6.75,22.94,24.74
141,2015,10,Rajasthan,Banswara,0.09,0.07,778.0,1083.0,1000.0,1000.0,1027.6666666666667,-0.28162511542012925,0.12,928.65625,4.82,9.99,6.11,1.85,22.770000000000003,25.12
141,2016,10,Rajasthan,Banswara,0.07,0.07,1000.0,778.0,1083.0,1000.0,953.6666666666666,0.28534704370179953,0.09,1111.3939393939395,2.53,8.73,15.13,2.11,28.5,30.47
141,2017,10,Rajasthan,Banswara,0.13,0.11,880.0,1000.0,778.0,1083.0,953.6666666666666,-0.12,0.07,1012.3333333333334,3.58,13.66,5.65,2.7,25.59,26.24
141,2018,10,Rajasthan,Banswara,0.15,0.13,892.0,880.0,1000.0,778.0,886.0,0.013636363636363669,0.13,1085.6875,3.78,8.92,6.12,2.68,21.5,21.56
141,2019,10,Rajasthan,Banswara,0.16,0.19,1184.0,892.0,880.0,1000.0,924.0,0.32735426008968616,0.15,1246.3870967741937,5.16,7.98,13.46,9.02,35.620000000000005,37.87
142,1993,10,Rajasthan,Barmer,806.22,14.62,18.0,198.0,45.0,244.0,162.33333333333334,-0.9090909090909091,1032.51,448.8965517241379,1.03,5.73,0.06,1.39,8.21,9.04
142,1994,10,Rajasthan,Barmer,931.77,251.78,270.0,18.0,198.0,45.0,87.0,14.0,806.22,649.0666666666667,0.3,2.97,2.95,3.27,9.49,10.13
142,1995,10,Rajasthan,Barmer,805.99,37.94,47.0,270.0,18.0,198.0,162.0,-0.825925925925926,931.77,366.48275862068965,0.56,2.85,1.3,0.1,4.81,5.82
142,1996,10,Rajasthan,Barmer,815.59,109.21,134.0,47.0,270.0,18.0,111.66666666666667,1.851063829787234,805.99,558.4666666666667,2.7,2.34,1.13,0.19,6.36,7.81
142,1997,10,Rajasthan,Barmer,882.88,250.55,284.0,134.0,47.0,270.0,150.33333333333334,1.1194029850746268,815.59,600.3666666666667,1.38,0.8,2.42,0.96,5.56,7.33
142,1998,10,Rajasthan,Barmer,763.92,15.93,21.0,284.0,134.0,47.0,155.0,-0.926056338028169,882.88,567.0967741935484,1.71,0.55,0.99,3.83,7.08,7.94
142,1999,10,Rajasthan,Barmer,699.89,21.03,30.0,21.0,284.0,134.0,146.33333333333334,0.4285714285714286,763.92,468.3333333333333,0.55,1.08,0.34,0.05,2.02,3.14
142,2000,10,Rajasthan,Barmer,911.35,179.48,197.0,30.0,21.0,284.0,111.66666666666667,5.566666666666666,699.89,567.96875,0.09,2.69,0.22,0.02,3.02,3.36
142,2001,10,Rajasthan,Barmer,957.67,249.08,260.0,197.0,30.0,21.0,82.66666666666667,0.31979695431472077,911.35,849.96875,0.83,2.91,1.41,0.14,5.29,6.39
142,2002,10,Rajasthan,Barmer,777.38,5.81,7.0,260.0,197.0,30.0,162.33333333333334,-0.9730769230769231,957.67,301.6333333333333,0.38,0.01,0.25,0.53,1.17,1.47
142,2003,10,Rajasthan,Barmer,1020.18,563.59,552.0,7.0,260.0,197.0,154.66666666666666,77.85714285714286,777.38,1253.84375,0.48,6.71,1.98,0.06,9.23,10.22
142,2004,10,Rajasthan,Barmer,812.0,182.94,225.0,552.0,7.0,260.0,273.0,-0.5923913043478262,1020.18,842.9677419354839,0.83,1.68,2.09,0.76,5.359999999999999,6.52
142,2005,10,Rajasthan,Barmer,921.72,68.96,75.0,225.0,552.0,7.0,261.3333333333333,-0.6666666666666667,812.0,567.75,0.74,0.71,0.92,1.38,3.75,4.94
142,2006,10,Rajasthan,Barmer,933.27,140.93,151.0,75.0,225.0,552.0,284.0,1.0133333333333332,921.72,907.28125,1.61,1.93,14.05,1.46,19.05,19.85
142,2007,10,Rajasthan,Barmer,960.4,166.44,173.0,151.0,75.0,225.0,150.33333333333334,0.14569536423841067,933.27,1043.3548387096773,0.83,1.45,2.25,1.04,5.569999999999999,7.32
142,2008,10,Rajasthan,Barmer,1011.4,131.2,130.0,173.0,151.0,75.0,133.0,-0.24855491329479773,960.4,1079.8181818181818,1.33,2.39,2.85,0.73,7.300000000000001,8.69
142,2009,10,Rajasthan,Barmer,956.74,18.4,19.0,130.0,173.0,151.0,151.33333333333334,-0.8538461538461538,1011.4,594.258064516129,0.88,4.11,1.25,0.02,6.26,6.7700000000000005
142,2010,10,Rajasthan,Barmer,945.07,529.02,560.0,19.0,130.0,173.0,107.33333333333333,28.473684210526315,956.74,1232.6060606060605,1.17,3.6,2.81,5.31,12.89,14.7
142,2011,10,Rajasthan,Barmer,878.74,576.88,656.0,560.0,19.0,130.0,236.33333333333334,0.17142857142857149,945.07,1307.6363636363637,0.02,1.84,6.8,4.24,12.9,13.21
142,2012,10,Rajasthan,Barmer,713.77,300.6,421.0,656.0,560.0,19.0,411.6666666666667,-0.3582317073170732,878.74,1154.1818181818182,0.08,0.97,4.66,6.7,12.41,12.6
142,2013,10,Rajasthan,Barmer,863.19,374.41,434.0,421.0,656.0,560.0,545.6666666666666,0.030878859857482288,713.77,1063.7878787878788,1.6,3.25,2.41,2.85,10.11,11.69
