dist_code,dist_name,state_name,year,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
21,Shahdol,Madhya Pradesh,2002,5.7,3.07,12.6,7.15,28.519999999999996,33.13
21,Shahdol,Madhya Pradesh,2003,5.03,6.38,11.26,15.44,38.11,44.31
21,Shahdol,Madhya Pradesh,2004,10.2,7.34,10.82,4.08,32.44,37.9
21,Shahdol,Madhya Pradesh,2005,5.63,16.36,9.25,7.6,38.839999999999996,44.93
21,Shahdol,Madhya Pradesh,2006,2.3,11.46,7.82,3.63,25.21,30.69
21,Shahdol,Madhya Pradesh,2007,4.15,10.25,6.99,8.33,29.72,34.44
21,Shahdol,Madhya Pradesh,2008,10.41,11.35,7.49,5.18,34.43,37.23
21,Shahdol,Madhya Pradesh,2009,1.76,6.98,7.47,4.08,20.29,27.99
21,Shahdol,Madhya Pradesh,2010,2.05,8.21,8.0,9.31,27.57,31.0
21,Shahdol,Madhya Pradesh,2011,9.07,8.47,11.2,10.59,39.33,43.51
21,Shahdol,Madhya Pradesh,2012,2.01,12.4,13.16,5.61,33.18,38.05
21,Shahdol,Madhya Pradesh,2013,10.49,10.25,14.14,4.85,39.730000000000004,52.97
21,Shahdol,Madhya Pradesh,2014,3.2,8.57,8.76,6.42,26.950000000000003,38.26
21,Shahdol,Madhya Pradesh,2015,4.24,8.71,9.4,5.47,27.82,34.910000000000004
21,Shahdol,Madhya Pradesh,2016,2.98,12.91,14.91,6.89,37.69,42.7
21,Shahdol,Madhya Pradesh,2017,4.84,13.24,5.87,3.78,27.73,29.61
21,Shahdol,Madhya Pradesh,2018,4.42,11.51,11.36,4.95,32.24,34.7
21,Shahdol,Madhya Pradesh,2019,2.2,10.9,12.21,11.84,37.150000000000006,41.22
22,Gwalior,Madhya Pradesh,1990,1.81,8.88,4.8,9.29,24.78,27.89
22,Gwalior,Madhya Pradesh,1991,0.16,5.61,10.65,0.94,17.360000000000003,18.32
22,Gwalior,Madhya Pradesh,1992,0.08,5.34,8.42,5.38,19.22,22.73
22,Gwalior,Madhya Pradesh,1993,1.84,3.7,3.32,10.58,19.439999999999998,20.67
22,Gwalior,Madhya Pradesh,1994,4.2,9.18,7.48,1.16,22.02,23.19
22,Gwalior,Madhya Pradesh,1995,2.54,7.59,11.79,8.1,30.019999999999996,31.49
22,Gwalior,Madhya Pradesh,1996,2.9,12.46,8.31,5.5,29.17,33.82
22,Gwalior,Madhya Pradesh,1997,1.79,3.45,8.1,4.12,17.46,25.19
22,Gwalior,Madhya Pradesh,1998,2.43,8.84,6.24,4.78,22.29,24.06
22,Gwalior,Madhya Pradesh,1999,0.88,8.18,6.18,5.75,20.990000000000002,22.47
22,Gwalior,Madhya Pradesh,2000,0.49,5.27,3.29,0.78,9.83,10.53
22,Gwalior,Madhya Pradesh,2001,5.67,8.65,7.17,0.39,21.880000000000003,25.35
22,Gwalior,Madhya Pradesh,2002,1.61,0.64,7.25,4.84,14.34,17.0
22,Gwalior,Madhya Pradesh,2003,0.86,4.95,6.12,6.05,17.98,20.73
22,Gwalior,Madhya Pradesh,2004,1.26,5.22,8.16,2.46,17.1,19.82
22,Gwalior,Madhya Pradesh,2005,2.45,9.91,1.79,3.6,17.75,19.8
22,Gwalior,Madhya Pradesh,2006,5.13,5.22,3.41,1.76,15.52,17.4
22,Gwalior,Madhya Pradesh,2007,2.96,4.83,4.27,2.56,14.62,17.37
22,Gwalior,Madhya Pradesh,2008,8.2,8.93,8.43,5.2,30.759999999999998,31.88
22,Gwalior,Madhya Pradesh,2009,0.67,3.44,3.13,6.13,13.370000000000001,19.36
22,Gwalior,Madhya Pradesh,2010,2.88,5.18,7.92,8.67,24.65,27.91
22,Gwalior,Madhya Pradesh,2011,6.56,10.34,7.01,4.77,28.679999999999996,29.86
22,Gwalior,Madhya Pradesh,2012,1.12,8.4,10.58,4.51,24.61,26.05
22,Gwalior,Madhya Pradesh,2013,6.71,7.31,11.46,1.51,26.990000000000002,33.730000000000004
22,Gwalior,Madhya Pradesh,2014,0.78,7.62,6.32,4.34,19.060000000000002,25.68
22,Gwalior,Madhya Pradesh,2015,2.85,8.29,5.49,3.05,19.68,26.05
22,Gwalior,Madhya Pradesh,2016,2.38,10.31,9.41,0.5,22.6,24.51
22,Gwalior,Madhya Pradesh,2017,2.19,4.46,5.4,2.91,14.96,16.76
22,Gwalior,Madhya Pradesh,2018,2.66,8.09,7.77,5.16,23.68,24.68
22,Gwalior,Madhya Pradesh,2019,2.64,6.81,6.62,5.92,21.990000000000002,23.86
23,Shivpuri,Madhya Pradesh,1990,2.35,8.96,6.02,10.01,27.339999999999996,30.12
23,Shivpuri,Madhya Pradesh,1991,0.45,6.82,10.09,0.82,18.18,19.05
23,Shivpuri,Madhya Pradesh,1992,0.12,5.17,9.55,4.99,19.83,23.01
23,Shivpuri,Madhya Pradesh,1993,1.94,4.03,3.45,10.66,20.080000000000002,21.29
23,Shivpuri,Madhya Pradesh,1994,4.18,8.97,7.9,1.6,22.650000000000002,23.85
23,Shivpuri,Madhya Pradesh,1995,2.29,8.12,11.74,8.26,30.409999999999997,32.22
23,Shivpuri,Madhya Pradesh,1996,2.57,12.92,9.28,5.24,30.009999999999998,34.3
23,Shivpuri,Madhya Pradesh,1997,1.95,3.95,9.97,4.2,20.07,27.830000000000002
23,Shivpuri,Madhya Pradesh,1998,2.57,8.57,6.44,4.53,22.110000000000003,23.6
23,Shivpuri,Madhya Pradesh,1999,1.26,8.76,5.9,6.17,22.09,23.61
23,Shivpuri,Madhya Pradesh,2000,0.51,4.94,3.32,0.95,9.719999999999999,10.36
23,Shivpuri,Madhya Pradesh,2001,5.94,9.73,7.43,0.51,23.610000000000003,27.32
23,Shivpuri,Madhya Pradesh,2002,1.66,0.81,9.07,4.23,15.77,18.13
23,Shivpuri,Madhya Pradesh,2003,1.18,5.26,6.72,6.87,20.03,22.77
23,Shivpuri,Madhya Pradesh,2004,1.4,5.83,9.1,2.19,18.52,21.16
23,Shivpuri,Madhya Pradesh,2005,2.8,11.21,1.94,3.84,19.79,21.73
23,Shivpuri,Madhya Pradesh,2006,4.37,6.32,4.92,2.31,17.92,20.17
23,Shivpuri,Madhya Pradesh,2007,2.93,5.84,5.33,3.12,17.22,20.03
23,Shivpuri,Madhya Pradesh,2008,9.2,8.4,8.19,5.14,30.93,32.08
23,Shivpuri,Madhya Pradesh,2009,1.28,3.61,3.6,5.51,14.0,19.65
23,Shivpuri,Madhya Pradesh,2010,3.01,6.22,7.88,7.49,24.6,28.04
23,Shivpuri,Madhya Pradesh,2011,9.11,11.84,7.45,5.02,33.42,34.39
23,Shivpuri,Madhya Pradesh,2012,1.04,8.74,9.76,4.21,23.75,24.97
23,Shivpuri,Madhya Pradesh,2013,7.01,9.41,12.36,1.18,29.96,36.37
23,Shivpuri,Madhya Pradesh,2014,1.04,7.68,7.21,4.52,20.45,26.79
23,Shivpuri,Madhya Pradesh,2015,3.49,9.64,7.31,2.35,22.790000000000003,28.12
23,Shivpuri,Madhya Pradesh,2016,2.78,11.85,11.15,0.56,26.34,28.24
23,Shivpuri,Madhya Pradesh,2017,2.31,4.69,3.99,3.7,14.690000000000001,16.05
23,Shivpuri,Madhya Pradesh,2018,2.15,6.79,6.09,4.68,19.71,20.14
23,Shivpuri,Madhya Pradesh,2019,2.42,6.13,6.91,5.0,20.46,22.09
24,Guna,Madhya Pradesh,1990,6.02,8.76,11.31,11.99,38.08,40.57
24,Guna,Madhya Pradesh,1991,2.54,10.93,10.38,0.51,24.360000000000003,25.04
